15822,14470.460585658373
15823,16944.8660221848
15824,31750.955714285716
15825,11880.467863799282
15827,25789.225511294262
15828,16090.016105912608
15829,10865.181539682539
15830,15242.408767195766
15831,10152.443333333333
15832,15885.138373003872
15833,25084.947905982903
15834,11558.168909890112
15836,16093.357524891775
15838,14817.423395465643
15840,16582.545202991452
15841,16796.03420940171
15842,32369.773333333334
15843,11719.779252688173
15844,27323.06690395756
15845,14781.67036075036
15846,11272.280626984128
15847,15511.522486050986
15848,15809.60964620886
15849,11123.764199352014
15850,21859.72981177156
15851,12345.344916666667
15852,26641.23027478632
15853,15160.204642857143
15854,13933.611161230943
15855,15674.16438108188
15856,12648.574724910395
15857,20559.671929824563
15858,14833.435523969994
15859,36803.985714285714
15860,11547.437501762248
15861,14622.353390108725
15862,14880.611908078277
15863,16932.990709605212
15864,14254.028774096276
15865,26555.57
15866,12218.609242857143
15867,12062.943401570048
15868,21923.724964309768
15869,18230.682826173826
15870,25500.07885079365
15871,11801.476675763124
15873,21444.514873737375
15874,25726.546267094018
15875,21522.414230775245
15876,18172.971831057832
15877,37585.89212454212
15878,17009.439975629506
15879,14375.052661938937
15880,15584.869540362659
15881,29204.234657097284
15882,20690.443545986178
15883,11504.136559523808
15884,15094.85297859548
15885,15967.933644821429
15887,11431.850809638952
15888,23088.43337373737
15889,31385.60611111111
15890,11786.93047222222
15891,27512.148257575758
15892,15306.671882549912
15893,26757.79
15894,11432.32563768116
15895,22790.205654956153
15897,14301.065482670352
15898,11829.938980158731
15899,16327.571173912705
15900,12206.09397530722
15901,26914.627777777776
15902,21993.980505050506
15903,15863.32767524471
15904,16960.183082621086
15905,37516.01666666667
15906,9956.004555555555
15907,9717.162527777778
15908,25503.403239316238
15909,15187.983551170633
15910,14340.899989935991
15912,15781.396660814691
15913,15710.776612353893
15914,11658.82391111111
15915,26257.602237037034
15916,27896.63566666667
15918,20739.421132566265
15919,11233.281416666665
15920,15540.670991854637
15921,30623.728333333333
15922,9800.297611111111
15923,14155.251571678324
15924,13779.705079285113
15925,16001.106642616644
15926,9542.312944444444
15927,24194.15787301587
15928,14772.415453262987
15929,12498.097757936506
15930,15848.793651635404
15932,13927.667601740852
15933,15664.465346320347
15934,11121.830762698411
15935,15658.321359788359
15936,26879.498333333333
15937,11435.00575
15939,11656.991749938948
15940,27374.873941452992
15941,14829.695094196126
15942,14384.845854663856
15943,14447.846039404069
15944,16270.91933893287
15945,27921.134924242426
15947,22575.788645701283
15949,15623.65879877851
15950,34297.414
15951,10802.334618940762
15952,24376.996683316684
15953,11804.387794810744
15954,14604.119152368952
15955,17659.27022727273
15957,16712.259895954925
15958,11687.479597222224
15959,18001.22089770743
15960,30395.249444444446
15961,12367.847444444446
15962,17328.780699701732
15963,16575.938888888886
15964,29236.32728333333
15965,17304.522563492064
15966,19442.964873626373
15967,39305.93066666667
15968,11419.516096718537
15969,23333.139534045582
15970,19535.52969108669
15971,17367.61857142857
15972,17922.046666666665
15973,21984.295
15974,12213.347603174603
16239,7030.68111223984
16240,4428.814682964373
16241,5329.357313581943
16243,5258.688419936023
16244,3351.8346507246215
16246,5108.812213161091
16247,10228.439139744785
16248,10114.095670765439
16249,7634.987209289886
16252,9251.812909090908
16253,6321.229277165625
16255,4762.434792344637
16256,5790.850710770256
16257,14980.209378787882
16258,11202.949229691878
16259,7059.387202098711
16260,8686.652081171796
16261,7687.531306898712
16262,4138.899449489908
16264,5147.402395935289
16265,5287.69644812066
16266,5013.684961335365
16267,4078.6092118584916
16268,6843.636137197225
16269,4085.917749994498
16270,9775.860124683546
16271,7993.940623985698
16272,5081.675411963291
16273,7245.661727153973
16274,6027.82083347875
16275,11226.767407407408
16276,4872.591074133188
16277,5903.50197372388
16278,4115.424713353079
16279,10704.867662323515
16280,4922.279071858777
16281,10182.584187920782
16282,10809.389962475634
16283,7490.991608112154
16284,4950.889364879147
16285,6636.530286423102
16286,5270.3257534482545
16287,6759.23856268277
16288,12143.097451308971
16289,4238.667966604518
16290,10644.799026836254
16291,4151.532799556721
16292,7790.3180802722045
16293,3631.7083854816847
16294,11292.262592592593
16295,4560.0621452221585
16296,4455.500047379165
16297,7027.988458371554
16298,5137.531138749306
16299,4623.486672313148
16300,11173.528935185184
16301,9982.328312039563
16302,10235.192447940954
16303,3954.9330174503166
16304,12240.783621805556
16305,4043.629436982142
16306,3916.2473580457504
16307,11758.792726210953
16308,6898.90398517025
16309,12651.774861111111
16310,6911.876175929414
16312,5157.336790033767
16313,5958.070827477011
16315,8042.84061068379
16316,6070.181899563942
16317,7229.920051504746
16318,3766.844010616912
16319,11450.567288072594
16320,7026.53313738793
16321,4956.2793120825
16323,4489.547715516741
16324,8520.396251654778
16325,7036.854367944269
16326,11373.671812955008
16327,11498.428381766382
16328,4648.495643042474
16329,4600.072262361691
16330,5603.923284144489
16332,7481.053044420612
16333,11293.966607315959
16334,4982.198233188101
16336,6118.956740851895
16337,3372.6905405881694
16338,6872.576868488994
16339,3915.714447826505
16340,11039.961539448372
16341,4512.958416847695
16342,7179.2981016154945
16343,12318.631111111112
16345,11107.330305965077
16346,9654.051179432327
16347,8229.074179790374
16348,10968.303792222901
16349,4565.353681771187
16350,4262.970356959488
16351,10323.528495881523
16353,4631.996773656598
16354,6732.185035402303
16355,4598.373233071769
16356,3597.9886530037156
16357,10695.085022789579
16358,5211.303396524777
16359,5970.6333558650995
16360,9844.814333333332
16361,8013.193308455983
16363,5300.103431787854
16364,4272.965985630721
16365,7271.355587069534
16366,6764.911033475227
16367,3991.2070596738035
16368,10092.849693848575
16369,5098.244737178588
16370,5599.695532364247
16371,10648.757714492365
16372,5444.941344863793
16373,5748.399256310183
16374,11962.235277777778
16375,10594.21968567157
16377,5347.214815713924
16378,3965.405747131811
16379,7776.9185140116515
16380,9564.084154953334
16381,7150.100552698081
16383,7142.913892591572
16386,3690.802241939685
16387,7393.785034050306
16388,6762.94621676353
